device,model,task,image_id,latency_ms,resolution,measured_at
cpu,rfdetr-nano,detection,000000000009,643.7667970021721,640,2026-07-01
cpu,rfdetr-nano,detection,000000000025,668.1975249957759,640,2026-07-01
cpu,rfdetr-nano,detection,000000000030,589.0793510188814,640,2026-07-01
cpu,rfdetr-nano,detection,000000000034,537.6636189757846,640,2026-07-01
cpu,rfdetr-nano,detection,000000000036,707.4158689938486,640,2026-07-01
cpu,rfdetr-nano,detection,000000000042,579.0392359776888,640,2026-07-01
cpu,rfdetr-nano,detection,000000000049,728.125295980135,640,2026-07-01
cpu,rfdetr-nano,detection,000000000061,772.5206650211476,640,2026-07-01
cpu,rfdetr-nano,detection,000000000064,698.9832799881697,640,2026-07-01
cpu,rfdetr-nano,detection,000000000071,690.5476899992209,640,2026-07-01
cpu,rfdetr-nano,detection,000000000072,738.7505399819929,640,2026-07-01
cpu,rfdetr-nano,detection,000000000073,771.6051839815918,640,2026-07-01
cpu,rfdetr-nano,detection,000000000074,611.0713999951258,640,2026-07-01
cpu,rfdetr-nano,detection,000000000077,634.3000049819238,640,2026-07-01
cpu,rfdetr-nano,detection,000000000078,699.9164159933571,640,2026-07-01
cpu,rfdetr-nano,detection,000000000081,546.1464690160938,640,2026-07-01
cpu,rfdetr-nano,detection,000000000086,661.148001003312,640,2026-07-01
cpu,rfdetr-nano,detection,000000000089,553.8039229868446,640,2026-07-01
cpu,rfdetr-nano,detection,000000000092,680.9870440047234,640,2026-07-01
cpu,rfdetr-nano,detection,000000000094,764.380106003955,640,2026-07-01
cpu,rfdetr-nano,detection,000000000109,614.7477630001958,640,2026-07-01
cpu,rfdetr-nano,detection,000000000110,648.1960980163421,640,2026-07-01
cpu,rfdetr-nano,detection,000000000113,726.5296800178476,640,2026-07-01
cpu,rfdetr-nano,detection,000000000127,627.1641050116159,640,2026-07-01
cpu,rfdetr-nano,detection,000000000133,559.4587720115669,640,2026-07-01
cpu,rfdetr-nano,detection,000000000136,651.6553300025407,640,2026-07-01
cpu,rfdetr-nano,detection,000000000138,569.4394489983097,640,2026-07-01
cpu,rfdetr-nano,detection,000000000142,635.6613579846453,640,2026-07-01
cpu,rfdetr-nano,detection,000000000143,577.1677349985112,640,2026-07-01
cpu,rfdetr-nano,detection,000000000144,694.6605539997108,640,2026-07-01
cpu,rfdetr-nano,detection,000000000149,682.329306990141,640,2026-07-01
cpu,rfdetr-nano,detection,000000000151,527.92247798061,640,2026-07-01
cpu,rfdetr-nano,detection,000000000154,622.0993809984066,640,2026-07-01
cpu,rfdetr-nano,detection,000000000164,733.2760560093448,640,2026-07-01
cpu,rfdetr-nano,detection,000000000165,554.5016420073807,640,2026-07-01
cpu,rfdetr-nano,detection,000000000192,620.1104450155981,640,2026-07-01
cpu,rfdetr-nano,detection,000000000194,613.1898530002218,640,2026-07-01
cpu,rfdetr-nano,detection,000000000196,586.9648270017933,640,2026-07-01
cpu,rfdetr-nano,detection,000000000201,686.0740179836284,640,2026-07-01
cpu,rfdetr-nano,detection,000000000208,548.1398769770749,640,2026-07-01
cpu,rfdetr-nano,detection,000000000241,668.4888119925745,640,2026-07-01
cpu,rfdetr-nano,detection,000000000247,633.8076810061466,640,2026-07-01
cpu,rfdetr-nano,detection,000000000250,553.3942529873457,640,2026-07-01
cpu,rfdetr-nano,detection,000000000257,665.2589120203629,640,2026-07-01
cpu,rfdetr-nano,detection,000000000260,593.3606550097466,640,2026-07-01
cpu,rfdetr-nano,detection,000000000263,625.2986759936903,640,2026-07-01
cpu,rfdetr-nano,detection,000000000283,726.4382549910806,640,2026-07-01
cpu,rfdetr-nano,detection,000000000294,636.3862130092457,640,2026-07-01
cpu,rfdetr-nano,detection,000000000307,752.4647329992149,640,2026-07-01
cpu,rfdetr-nano,detection,000000000308,662.6044770237058,640,2026-07-01
cpu,rfdetr-nano,detection,000000000309,582.6048049784731,640,2026-07-01
cpu,rfdetr-nano,detection,000000000312,603.4224829927552,640,2026-07-01
cpu,rfdetr-nano,detection,000000000315,690.3517200262286,640,2026-07-01
cpu,rfdetr-nano,detection,000000000321,568.9301629900001,640,2026-07-01
cpu,rfdetr-nano,detection,000000000322,641.9263130228501,640,2026-07-01
cpu,rfdetr-nano,detection,000000000326,638.5591699799988,640,2026-07-01
cpu,rfdetr-nano,detection,000000000328,668.1503359868657,640,2026-07-01
cpu,rfdetr-nano,detection,000000000332,777.7643190056551,640,2026-07-01
cpu,rfdetr-nano,detection,000000000338,718.8110490096733,640,2026-07-01
cpu,rfdetr-nano,detection,000000000349,585.6979690142907,640,2026-07-01
cpu,rfdetr-nano,detection,000000000357,629.5770019933116,640,2026-07-01
cpu,rfdetr-nano,detection,000000000359,658.0530279898085,640,2026-07-01
cpu,rfdetr-nano,detection,000000000360,596.2791320052929,640,2026-07-01
cpu,rfdetr-nano,detection,000000000368,729.8411600058898,640,2026-07-01
cpu,rfdetr-nano,detection,000000000370,701.3374399975874,640,2026-07-01
cpu,rfdetr-nano,detection,000000000382,689.2828939890023,640,2026-07-01
cpu,rfdetr-nano,detection,000000000384,598.6481459985953,640,2026-07-01
cpu,rfdetr-nano,detection,000000000387,616.3604080211371,640,2026-07-01
cpu,rfdetr-nano,detection,000000000389,587.0375550002791,640,2026-07-01
cpu,rfdetr-nano,detection,000000000394,708.7969100102782,640,2026-07-01
cpu,rfdetr-nano,detection,000000000395,620.2385209908243,640,2026-07-01
cpu,rfdetr-nano,detection,000000000397,634.8197470069863,640,2026-07-01
cpu,rfdetr-nano,detection,000000000400,656.1101530096494,640,2026-07-01
cpu,rfdetr-nano,detection,000000000404,516.433425975265,640,2026-07-01
cpu,rfdetr-nano,detection,000000000415,717.8293770120945,640,2026-07-01
cpu,rfdetr-nano,detection,000000000419,713.4999580157455,640,2026-07-01
cpu,rfdetr-nano,detection,000000000428,598.2355299929623,640,2026-07-01
cpu,rfdetr-nano,detection,000000000431,702.9061979847029,640,2026-07-01
cpu,rfdetr-nano,detection,000000000436,954.1825150081422,640,2026-07-01
cpu,rfdetr-nano,detection,000000000438,908.5004469961859,640,2026-07-01
cpu,rfdetr-nano,detection,000000000443,1236.867858999176,640,2026-07-01
cpu,rfdetr-nano,detection,000000000446,1005.330831016181,640,2026-07-01
cpu,rfdetr-nano,detection,000000000450,1047.3597350064665,640,2026-07-01
cpu,rfdetr-nano,detection,000000000459,903.1467610038817,640,2026-07-01
cpu,rfdetr-nano,detection,000000000471,937.9894419980701,640,2026-07-01
cpu,rfdetr-nano,detection,000000000472,937.6396159932483,640,2026-07-01
cpu,rfdetr-nano,detection,000000000474,1070.7162990001962,640,2026-07-01
cpu,rfdetr-nano,detection,000000000486,1166.8695080152247,640,2026-07-01
cpu,rfdetr-nano,detection,000000000488,1376.4258880109992,640,2026-07-01
cpu,rfdetr-nano,detection,000000000490,783.5049779969268,640,2026-07-01
cpu,rfdetr-nano,detection,000000000491,748.1980510056019,640,2026-07-01
cpu,rfdetr-nano,detection,000000000502,869.695598987164,640,2026-07-01
cpu,rfdetr-nano,detection,000000000508,1067.8961709782016,640,2026-07-01
cpu,rfdetr-nano,detection,000000000510,995.5160820099991,640,2026-07-01
cpu,rfdetr-nano,detection,000000000514,997.2003470174968,640,2026-07-01
cpu,rfdetr-nano,detection,000000000520,1216.8907749874052,640,2026-07-01
cpu,rfdetr-nano,detection,000000000529,947.5272390118334,640,2026-07-01
cpu,rfdetr-nano,detection,000000000531,802.9725030064583,640,2026-07-01
cpu,rfdetr-nano,detection,000000000532,826.162924990058,640,2026-07-01
cpu,rfdetr-nano,detection,000000000536,633.5093050147407,640,2026-07-01
cpu,yolo-world,detection,000000000009,1177.5139459932689,640,2026-07-01
cpu,yolo-world,detection,000000000025,1255.2474570111372,640,2026-07-01
cpu,yolo-world,detection,000000000030,1233.377777010901,640,2026-07-01
cpu,yolo-world,detection,000000000034,1376.979416992981,640,2026-07-01
cpu,yolo-world,detection,000000000036,1179.3491119751707,640,2026-07-01
cpu,yolo-world,detection,000000000042,1224.0122630028054,640,2026-07-01
cpu,yolo-world,detection,000000000049,1763.8823649904225,640,2026-07-01
cpu,yolo-world,detection,000000000061,1491.4282959944103,640,2026-07-01
cpu,yolo-world,detection,000000000064,1247.211112990044,640,2026-07-01
cpu,yolo-world,detection,000000000071,1245.3923169814516,640,2026-07-01
cpu,yolo-world,detection,000000000072,1237.5788310018834,640,2026-07-01
cpu,yolo-world,detection,000000000073,1387.1965869911946,640,2026-07-01
cpu,yolo-world,detection,000000000074,1264.4773609936237,640,2026-07-01
cpu,yolo-world,detection,000000000077,1166.8507269932888,640,2026-07-01
cpu,yolo-world,detection,000000000078,1312.4055129883345,640,2026-07-01
cpu,yolo-world,detection,000000000081,1228.891601000214,640,2026-07-01
cpu,yolo-world,detection,000000000086,1325.5474369798321,640,2026-07-01
cpu,yolo-world,detection,000000000089,1311.8487239989918,640,2026-07-01
cpu,yolo-world,detection,000000000092,1278.9372980187181,640,2026-07-01
cpu,yolo-world,detection,000000000094,1283.1878869910724,640,2026-07-01
cpu,yolo-world,detection,000000000109,1239.8428060114384,640,2026-07-01
cpu,yolo-world,detection,000000000110,1269.9800440168474,640,2026-07-01
cpu,yolo-world,detection,000000000113,1302.5746399944182,640,2026-07-01
cpu,yolo-world,detection,000000000127,1277.833792992169,640,2026-07-01
cpu,yolo-world,detection,000000000133,1198.56032601092,640,2026-07-01
cpu,yolo-world,detection,000000000136,1319.9201320239808,640,2026-07-01
cpu,yolo-world,detection,000000000138,1518.3898670074996,640,2026-07-01
cpu,yolo-world,detection,000000000142,1382.9351980239153,640,2026-07-01
cpu,yolo-world,detection,000000000143,1586.1952849954832,640,2026-07-01
cpu,yolo-world,detection,000000000144,1564.3319119990338,640,2026-07-01
cpu,yolo-world,detection,000000000149,1492.2049439919647,640,2026-07-01
cpu,yolo-world,detection,000000000151,1450.4576020117383,640,2026-07-01
cpu,yolo-world,detection,000000000154,3341.1507869896013,640,2026-07-01
cpu,yolo-world,detection,000000000164,2434.812164021423,640,2026-07-01
cpu,yolo-world,detection,000000000165,1875.7852819981053,640,2026-07-01
cpu,yolo-world,detection,000000000192,2543.129018973559,640,2026-07-01
cpu,yolo-world,detection,000000000194,2376.3430030085146,640,2026-07-01
cpu,yolo-world,detection,000000000196,2009.049671003595,640,2026-07-01
cpu,yolo-world,detection,000000000201,1999.337696004659,640,2026-07-01
cpu,yolo-world,detection,000000000208,2170.604931015987,640,2026-07-01
cpu,yolo-world,detection,000000000241,2809.2855119903106,640,2026-07-01
cpu,yolo-world,detection,000000000247,2103.8390950125176,640,2026-07-01
cpu,yolo-world,detection,000000000250,3064.4586969865486,640,2026-07-01
cpu,yolo-world,detection,000000000257,2675.936386018293,640,2026-07-01
cpu,yolo-world,detection,000000000260,2600.080453994451,640,2026-07-01
cpu,yolo-world,detection,000000000263,2166.855604999,640,2026-07-01
cpu,yolo-world,detection,000000000283,2926.238816988189,640,2026-07-01
cpu,yolo-world,detection,000000000294,2538.23144902708,640,2026-07-01
cpu,yolo-world,detection,000000000307,1836.330944992369,640,2026-07-01
cpu,yolo-world,detection,000000000308,2113.279726007022,640,2026-07-01
cpu,yolo-world,detection,000000000309,2369.473780010594,640,2026-07-01
cpu,yolo-world,detection,000000000312,2845.1665000175126,640,2026-07-01
cpu,yolo-world,detection,000000000315,2184.032446006313,640,2026-07-01
cpu,yolo-world,detection,000000000321,1986.2324459827505,640,2026-07-01
cpu,yolo-world,detection,000000000322,1770.124177011894,640,2026-07-01
cpu,yolo-world,detection,000000000326,3179.1450009914115,640,2026-07-01
cpu,yolo-world,detection,000000000328,1798.4061030147132,640,2026-07-01
cpu,yolo-world,detection,000000000332,1921.124911023071,640,2026-07-01
cpu,yolo-world,detection,000000000338,1848.7662010011263,640,2026-07-01
cpu,yolo-world,detection,000000000349,1399.904724006774,640,2026-07-01
cpu,yolo-world,detection,000000000357,1714.3989989999682,640,2026-07-01
cpu,yolo-world,detection,000000000359,1467.9845870123245,640,2026-07-01
cpu,yolo-world,detection,000000000360,1345.634651981527,640,2026-07-01
cpu,yolo-world,detection,000000000368,1221.4464110147674,640,2026-07-01
cpu,yolo-world,detection,000000000370,1741.2021899945103,640,2026-07-01
cpu,yolo-world,detection,000000000382,1451.4151939947624,640,2026-07-01
cpu,yolo-world,detection,000000000384,1471.3868329999968,640,2026-07-01
cpu,yolo-world,detection,000000000387,1433.64702098188,640,2026-07-01
cpu,yolo-world,detection,000000000389,1434.4696739863139,640,2026-07-01
cpu,yolo-world,detection,000000000394,1378.1798059935682,640,2026-07-01
cpu,yolo-world,detection,000000000395,1248.7832359911408,640,2026-07-01
cpu,yolo-world,detection,000000000397,1537.373700994067,640,2026-07-01
cpu,yolo-world,detection,000000000400,1254.9952859990299,640,2026-07-01
cpu,yolo-world,detection,000000000404,1345.6408310157713,640,2026-07-01
cpu,yolo-world,detection,000000000415,1680.558869993547,640,2026-07-01
cpu,yolo-world,detection,000000000419,1792.921149986796,640,2026-07-01
cpu,yolo-world,detection,000000000428,1274.1263069910929,640,2026-07-01
cpu,yolo-world,detection,000000000431,1344.8687899799552,640,2026-07-01
cpu,yolo-world,detection,000000000436,1445.3706829808652,640,2026-07-01
cpu,yolo-world,detection,000000000438,1452.5223540258594,640,2026-07-01
cpu,yolo-world,detection,000000000443,1409.5900240063202,640,2026-07-01
cpu,yolo-world,detection,000000000446,1278.2071169931442,640,2026-07-01
cpu,yolo-world,detection,000000000450,1281.212437985232,640,2026-07-01
cpu,yolo-world,detection,000000000459,1402.9271740000695,640,2026-07-01
cpu,yolo-world,detection,000000000471,1399.9788149958476,640,2026-07-01
cpu,yolo-world,detection,000000000472,1379.5465799921658,640,2026-07-01
cpu,yolo-world,detection,000000000474,1432.093453971902,640,2026-07-01
cpu,yolo-world,detection,000000000486,1369.550626986893,640,2026-07-01
cpu,yolo-world,detection,000000000488,1420.808435010258,640,2026-07-01
cpu,yolo-world,detection,000000000490,1327.7561409922782,640,2026-07-01
cpu,yolo-world,detection,000000000491,1809.7251730214339,640,2026-07-01
cpu,yolo-world,detection,000000000502,1541.084668977419,640,2026-07-01
cpu,yolo-world,detection,000000000508,1525.792600994464,640,2026-07-01
cpu,yolo-world,detection,000000000510,1452.797850011848,640,2026-07-01
cpu,yolo-world,detection,000000000514,1409.9549569946248,640,2026-07-01
cpu,yolo-world,detection,000000000520,1260.19038099912,640,2026-07-01
cpu,yolo-world,detection,000000000529,1622.0881220069714,640,2026-07-01
cpu,yolo-world,detection,000000000531,1268.4840899892151,640,2026-07-01
cpu,yolo-world,detection,000000000532,1376.2367310118861,640,2026-07-01
cpu,yolo-world,detection,000000000536,1351.6453220217954,640,2026-07-01
cpu,mask2former,segmentation,000000000009,3813.6688389931805,640,2026-07-02
cpu,mask2former,segmentation,000000000025,3299.270251998678,640,2026-07-02
cpu,mask2former,segmentation,000000000030,3552.564593992429,640,2026-07-02
cpu,mask2former,segmentation,000000000034,3163.9467570057604,640,2026-07-02
cpu,mask2former,segmentation,000000000036,3349.9782970175147,640,2026-07-02
cpu,mask2former,segmentation,000000000042,3216.2648660014383,640,2026-07-02
cpu,mask2former,segmentation,000000000049,3577.510036993772,640,2026-07-02
cpu,mask2former,segmentation,000000000061,3289.5239380013663,640,2026-07-02
cpu,mask2former,segmentation,000000000064,3343.824923009379,640,2026-07-02
cpu,mask2former,segmentation,000000000071,3415.7631550042424,640,2026-07-02
cpu,mask2former,segmentation,000000000072,3193.6029590142425,640,2026-07-02
cpu,mask2former,segmentation,000000000073,3055.6491110182833,640,2026-07-02
cpu,mask2former,segmentation,000000000074,3114.108693000162,640,2026-07-02
cpu,mask2former,segmentation,000000000077,3320.553691009991,640,2026-07-02
cpu,mask2former,segmentation,000000000078,3143.997095001396,640,2026-07-02
cpu,mask2former,segmentation,000000000081,3194.92338001146,640,2026-07-02
cpu,mask2former,segmentation,000000000086,3274.82772199437,640,2026-07-02
cpu,mask2former,segmentation,000000000089,3724.948566989042,640,2026-07-02
cpu,mask2former,segmentation,000000000092,3695.636921998812,640,2026-07-02
cpu,mask2former,segmentation,000000000094,3267.686705017695,640,2026-07-02
cpu,mask2former,segmentation,000000000109,3526.124146010261,640,2026-07-02
cpu,mask2former,segmentation,000000000110,3397.504526976263,640,2026-07-02
cpu,mask2former,segmentation,000000000113,3782.647284999257,640,2026-07-02
cpu,mask2former,segmentation,000000000127,3279.417811019812,640,2026-07-02
cpu,mask2former,segmentation,000000000133,3042.819030000828,640,2026-07-02
cpu,mask2former,segmentation,000000000136,3181.5279200091027,640,2026-07-02
cpu,mask2former,segmentation,000000000138,3304.3198969971854,640,2026-07-02
cpu,mask2former,segmentation,000000000142,3668.451220000861,640,2026-07-02
cpu,mask2former,segmentation,000000000143,3185.7686869916506,640,2026-07-02
cpu,mask2former,segmentation,000000000144,3241.424293984892,640,2026-07-02
cpu,mask2former,segmentation,000000000149,3300.5008949839976,640,2026-07-02
cpu,mask2former,segmentation,000000000151,3207.3301280033775,640,2026-07-02
cpu,mask2former,segmentation,000000000154,3077.7813280001283,640,2026-07-02
cpu,mask2former,segmentation,000000000164,3479.0717380237766,640,2026-07-02
cpu,mask2former,segmentation,000000000165,3096.0893089941237,640,2026-07-02
cpu,mask2former,segmentation,000000000192,3325.4188230203,640,2026-07-02
cpu,mask2former,segmentation,000000000194,3570.5401769955643,640,2026-07-02
cpu,mask2former,segmentation,000000000196,3387.4949809978716,640,2026-07-02
cpu,mask2former,segmentation,000000000201,3260.20053299726,640,2026-07-02
cpu,mask2former,segmentation,000000000208,2930.7714020251296,640,2026-07-02
cpu,mask2former,segmentation,000000000241,3020.218831981765,640,2026-07-02
cpu,mask2former,segmentation,000000000247,3200.827405002201,640,2026-07-02
cpu,mask2former,segmentation,000000000250,3082.9350929998327,640,2026-07-02
cpu,mask2former,segmentation,000000000257,3159.7576049971394,640,2026-07-02
cpu,mask2former,segmentation,000000000260,3122.1095859946217,640,2026-07-02
cpu,mask2former,segmentation,000000000263,3142.7394050115254,640,2026-07-02
cpu,mask2former,segmentation,000000000283,3214.294904988492,640,2026-07-02
cpu,mask2former,segmentation,000000000294,3326.0079020110425,640,2026-07-02
cpu,mask2former,segmentation,000000000307,3331.9901379873045,640,2026-07-02
cpu,mask2former,segmentation,000000000308,3264.4649669819046,640,2026-07-02
cpu,mask2former,segmentation,000000000309,2982.318516995292,640,2026-07-02
cpu,mask2former,segmentation,000000000312,3728.8840310066007,640,2026-07-02
cpu,mask2former,segmentation,000000000315,3623.5832829843275,640,2026-07-02
cpu,mask2former,segmentation,000000000321,3295.0306580169126,640,2026-07-02
cpu,mask2former,segmentation,000000000322,3258.174032001989,640,2026-07-02
cpu,mask2former,segmentation,000000000326,3547.4569979996886,640,2026-07-02
cpu,mask2former,segmentation,000000000328,3521.5285290032625,640,2026-07-02
cpu,mask2former,segmentation,000000000332,3578.3409120049328,640,2026-07-02
cpu,mask2former,segmentation,000000000338,3262.718527985271,640,2026-07-02
cpu,mask2former,segmentation,000000000349,3603.4862129890826,640,2026-07-02
cpu,mask2former,segmentation,000000000357,3648.567592987092,640,2026-07-02
cpu,mask2former,segmentation,000000000359,2915.151320019504,640,2026-07-02
cpu,mask2former,segmentation,000000000360,3213.944372982951,640,2026-07-02
cpu,mask2former,segmentation,000000000368,3451.674375013681,640,2026-07-02
cpu,mask2former,segmentation,000000000370,3777.163049002411,640,2026-07-02
cpu,mask2former,segmentation,000000000382,3287.925213982817,640,2026-07-02
cpu,mask2former,segmentation,000000000384,3752.0174240053166,640,2026-07-02
cpu,mask2former,segmentation,000000000387,3224.222018994624,640,2026-07-02
cpu,mask2former,segmentation,000000000389,3343.4231010032818,640,2026-07-02
cpu,mask2former,segmentation,000000000394,3009.6395350119565,640,2026-07-02
cpu,mask2former,segmentation,000000000395,3364.683892024914,640,2026-07-02
cpu,mask2former,segmentation,000000000397,3299.044906976633,640,2026-07-02
cpu,mask2former,segmentation,000000000400,3714.1460459970403,640,2026-07-02
cpu,mask2former,segmentation,000000000404,3320.383021986345,640,2026-07-02
cpu,mask2former,segmentation,000000000415,3555.055369011825,640,2026-07-02
cpu,mask2former,segmentation,000000000419,4045.4676169902086,640,2026-07-02
cpu,mask2former,segmentation,000000000428,3568.746610020753,640,2026-07-02
cpu,mask2former,segmentation,000000000431,3419.461607001722,640,2026-07-02
cpu,mask2former,segmentation,000000000436,3256.3504810095765,640,2026-07-02
cpu,mask2former,segmentation,000000000438,3220.7125409913715,640,2026-07-02
cpu,mask2former,segmentation,000000000443,3416.278605000116,640,2026-07-02
cpu,mask2former,segmentation,000000000446,3755.8197769976687,640,2026-07-02
cpu,mask2former,segmentation,000000000450,3744.571860996075,640,2026-07-02
cpu,mask2former,segmentation,000000000459,3982.961522997357,640,2026-07-02
cpu,mask2former,segmentation,000000000471,3372.543629986467,640,2026-07-02
cpu,mask2former,segmentation,000000000472,3047.164479008643,640,2026-07-02
cpu,mask2former,segmentation,000000000474,3672.8294390195515,640,2026-07-02
cpu,mask2former,segmentation,000000000486,3583.5270079842303,640,2026-07-02
cpu,mask2former,segmentation,000000000488,3861.2187420076225,640,2026-07-02
cpu,mask2former,segmentation,000000000490,3906.4257479913067,640,2026-07-02
cpu,mask2former,segmentation,000000000491,3484.004279016517,640,2026-07-02
cpu,mask2former,segmentation,000000000502,3324.5455200085416,640,2026-07-02
cpu,mask2former,segmentation,000000000508,3539.530009991722,640,2026-07-02
cpu,mask2former,segmentation,000000000510,3232.5112730031833,640,2026-07-02
cpu,mask2former,segmentation,000000000514,3385.673779004719,640,2026-07-02
cpu,mask2former,segmentation,000000000520,3564.4942320068367,640,2026-07-02
cpu,mask2former,segmentation,000000000529,3170.454222999979,640,2026-07-02
cpu,mask2former,segmentation,000000000531,3775.079590996029,640,2026-07-02
cpu,mask2former,segmentation,000000000532,3035.521559009794,640,2026-07-02
cpu,mask2former,segmentation,000000000536,3206.282444007229,640,2026-07-02
